"","game_date","season","home_team_abb","away_team_abb","game_id","winpb_home","winpb_away"
"1","2017-01-01T23:00Z",2017,"ATL","SA",400899374,-1,-1
"2","2017-01-01T23:00Z",2017,"MIA","DET",400899381,-1,-1
"3","2017-01-01T23:00Z",2017,"IND","ORL",400899383,-1,-1
"4","2017-01-02T00:00Z",2017,"MIN","POR",400899385,-1,-1
"5","2017-01-02T02:30Z",2017,"LAL","TOR",400899387,-1,-1
"6","2017-01-03T00:00Z",2017,"MIL","OKC",400899410,-1,-1
"7","2017-01-03T00:00Z",2017,"CLE","NO",400899411,-1,-1
"8","2017-01-03T00:30Z",2017,"BKN","UTAH",400899413,-1,-1
"9","2017-01-03T00:30Z",2017,"NY","ORL",400899414,-1,-1
"10","2017-01-03T01:00Z",2017,"CHI","CHA",400899416,-1,-1
"11","2017-01-03T01:00Z",2017,"HOU","WSH",400899417,-1,-1
"12","2017-01-03T03:30Z",2017,"LAC","PHX",400899418,-1,-1
"13","2017-01-03T03:30Z",2017,"GS","DEN",400899419,-1,-1
"14","2017-01-04T00:00Z",2017,"PHI","MIN",400899421,-1,-1
"15","2017-01-04T00:30Z",2017,"BOS","UTAH",400899423,-1,-1
"16","2017-01-04T00:30Z",2017,"DET","IND",400899425,-1,-1
"17","2017-01-04T01:30Z",2017,"DAL","WSH",400899427,-1,-1
"18","2017-01-04T01:30Z",2017,"SA","TOR",400899428,-1,-1
"19","2017-01-04T02:00Z",2017,"DEN","SAC",400899450,-1,-1
"20","2017-01-04T02:00Z",2017,"PHX","MIA",400899451,-1,-1
"21","2017-01-04T03:30Z",2017,"LAL","MEM",400899453,-1,-1
"22","2017-01-05T00:00Z",2017,"CHA","OKC",400899950,-1,-1
"23","2017-01-05T00:00Z",2017,"ORL","ATL",400899951,-1,-1
"24","2017-01-05T00:30Z",2017,"NY","MIL",400899952,-1,-1
"25","2017-01-05T01:00Z",2017,"CLE","CHI",400899953,-1,-1
"26","2017-01-05T03:30Z",2017,"LAC","MEM",400899954,-1,-1
"27","2017-01-05T03:30Z",2017,"GS","POR",400899955,-1,-1
"28","2017-01-05T03:30Z",2017,"SAC","MIA",400899956,-1,-1
"29","2017-01-06T00:00Z",2017,"IND","BKN",400899957,-1,-1
"30","2017-01-06T00:30Z",2017,"TOR","UTAH",400899958,-1,-1
"31","2017-01-06T00:30Z",2017,"DET","CHA",400899959,-1,-1
"32","2017-01-06T01:00Z",2017,"NO","ATL",400899960,-1,-1
"33","2017-01-06T01:00Z",2017,"HOU","OKC",400899961,-1,-1
"34","2017-01-06T01:30Z",2017,"DAL","PHX",400899962,-1,-1
"35","2017-01-06T02:00Z",2017,"DEN","SA",400899964,-1,-1
"36","2017-01-06T03:30Z",2017,"POR","LAL",400899963,-1,-1
"37","2017-01-07T00:00Z",2017,"WSH","MIN",400899965,-1,-1
"38","2017-01-07T00:00Z",2017,"ORL","HOU",400899966,-1,-1
"39","2017-01-07T00:30Z",2017,"BOS","PHI",400899967,-1,-1
"40","2017-01-07T00:30Z",2017,"BKN","CLE",400899968,-1,-1
"41","2017-01-07T01:00Z",2017,"MIL","NY",400899969,-1,-1
"42","2017-01-07T03:30Z",2017,"LAL","MIA",400899970,-1,-1
"43","2017-01-07T03:30Z",2017,"GS","MEM",400899971,-1,-1
"44","2017-01-07T03:30Z",2017,"SAC","LAC",400899972,-1,-1
"45","2017-01-08T00:00Z",2017,"IND","NY",400899973,-1,-1
"46","2017-01-08T00:30Z",2017,"BOS","NO",400899974,-1,-1
"47","2017-01-08T01:00Z",2017,"CHI","TOR",400899975,-1,-1
"48","2017-01-08T01:00Z",2017,"OKC","DEN",400899976,-1,-1
"49","2017-01-08T01:00Z",2017,"MIN","UTAH",400899977,-1,-1
"50","2017-01-08T01:30Z",2017,"DAL","ATL",400899978,-1,-1
"51","2017-01-08T01:30Z",2017,"SA","CHA",400899979,-1,-1
"52","2017-01-08T03:00Z",2017,"POR","DET",400899980,-1,-1
"53","2017-01-08T17:00Z",2017,"BKN","PHI",400899981,-1,-1
"54","2017-01-08T19:00Z",2017,"MIL","WSH",400899983,-1,-1
"55","2017-01-08T20:30Z",2017,"LAC","MIA",400899982,-1,-1
"56","2017-01-08T23:00Z",2017,"TOR","HOU",400899984,-1,-1
"57","2017-01-09T01:00Z",2017,"MEM","UTAH",400899985,-1,-1
"58","2017-01-09T01:30Z",2017,"PHX","CLE",400899986,-1,-1
"59","2017-01-09T02:00Z",2017,"SAC","GS",400899987,-1,-1
"60","2017-01-09T02:00Z",2017,"POR","DET",400933467,-1,-1
"61","2017-01-09T02:30Z",2017,"LAL","ORL",400899988,-1,-1
"62","2017-01-10T00:30Z",2017,"NY","NO",400899989,-1,-1
"63","2017-01-10T01:00Z",2017,"CHI","OKC",400899990,-1,-1
"64","2017-01-10T01:00Z",2017,"MIN","DAL",400899991,-1,-1
"65","2017-01-11T00:00Z",2017,"WSH","CHI",400899992,-1,-1
"66","2017-01-11T00:30Z",2017,"TOR","BOS",400899993,-1,-1
"67","2017-01-11T00:30Z",2017,"BKN","ATL",400899994,-1,-1
"68","2017-01-11T01:00Z",2017,"HOU","CHA",400899995,-1,-1
"69","2017-01-11T01:30Z",2017,"SA","MIL",400899996,-1,-1
"70","2017-01-11T02:00Z",2017,"UTAH","CLE",400899997,-1,-1
"71","2017-01-11T03:30Z",2017,"LAL","POR",400899998,-1,-1
"72","2017-01-11T03:30Z",2017,"GS","MIA",400899999,-1,-1
"73","2017-01-11T03:30Z",2017,"SAC","DET",400900000,-1,-1
"74","2017-01-12T00:00Z",2017,"PHI","NY",400900001,-1,-1
"75","2017-01-12T01:00Z",2017,"OKC","MEM",400900002,-1,-1
"76","2017-01-12T01:00Z",2017,"MIN","HOU",400900003,-1,-1
"77","2017-01-12T01:00Z",2017,"BOS","WSH",400900004,-1,-1
"78","2017-01-12T03:30Z",2017,"LAC","ORL",400900005,-1,-1
"79","2017-01-12T03:30Z",2017,"POR","CLE",400900006,-1,-1
"80","2017-01-12T20:00Z",2017,"DEN","IND",400900010,-1,-1
"81","2017-01-13T00:30Z",2017,"BKN","NO",400900007,-1,-1
"82","2017-01-13T01:00Z",2017,"NY","CHI",400900008,-1,-1
"83","2017-01-13T01:30Z",2017,"SA","LAL",400900009,-1,-1
"84","2017-01-13T03:00Z",2017,"PHX","DAL",400900012,-1,-1
"85","2017-01-13T03:30Z",2017,"GS","DET",400900011,-1,-1
"86","2017-01-14T00:00Z",2017,"PHI","CHA",400900014,-1,-1
"87","2017-01-14T00:30Z",2017,"TOR","BKN",400900013,-1,-1
"88","2017-01-14T01:00Z",2017,"MIL","MIA",400900015,-1,-1
"89","2017-01-14T01:00Z",2017,"HOU","MEM",400900016,-1,-1
"90","2017-01-14T01:00Z",2017,"MIN","OKC",400900017,-1,-1
"91","2017-01-14T01:00Z",2017,"ATL","BOS",400900018,-1,-1
"92","2017-01-14T03:00Z",2017,"POR","ORL",400900019,-1,-1
"93","2017-01-14T03:30Z",2017,"SAC","CLE",400900020,-1,-1
"94","2017-01-14T03:30Z",2017,"UTAH","DET",400900021,-1,-1
"95","2017-01-14T20:30Z",2017,"LAC","LAL",400900022,-1,-1
"96","2017-01-14T22:00Z",2017,"CHI","NO",400900023,-1,-1
"97","2017-01-14T23:00Z",2017,"PHX","SA",400900026,-1,-1
"98","2017-01-15T01:00Z",2017,"WSH","PHI",400900024,-1,-1
"99","2017-01-15T02:00Z",2017,"UTAH","ORL",400900025,-1,-1
"100","2017-01-15T19:00Z",2017,"DAL","MIN",400900029,-1,-1
"101","2017-01-15T20:00Z",2017,"TOR","NY",400900027,-1,-1
"102","2017-01-15T20:00Z",2017,"ATL","MIL",400900028,-1,-1
"103","2017-01-15T23:00Z",2017,"BKN","HOU",400900030,-1,-1
"104","2017-01-16T02:00Z",2017,"SAC","OKC",400900031,-1,-1
"105","2017-01-16T02:00Z",2017,"MEM","CHI",400900032,-1,-1
"106","2017-01-16T02:30Z",2017,"LAL","DET",400900033,-1,-1
"107","2017-01-16T18:00Z",2017,"NY","ATL",400900034,-1,-1
"108","2017-01-16T19:00Z",2017,"WSH","POR",400900035,-1,-1
"109","2017-01-16T20:30Z",2017,"MIL","PHI",400900036,-1,-1
"110","2017-01-16T21:00Z",2017,"IND","NO",400900037,-1,-1
"111","2017-01-16T22:00Z",2017,"DEN","ORL",400900038,-1,-1
"112","2017-01-17T00:30Z",2017,"BOS","CHA",400900039,-1,-1
"113","2017-01-17T01:00Z",2017,"GS","CLE",400900040,-1,-1
"114","2017-01-17T02:00Z",2017,"PHX","UTAH",400900041,-1,-1
"115","2017-01-17T03:30Z",2017,"LAC","OKC",400900042,-1,-1
"116","2017-01-18T00:30Z",2017,"BKN","TOR",400900043,-1,-1
"117","2017-01-18T00:30Z",2017,"MIA","HOU",400900044,-1,-1
"118","2017-01-18T01:00Z",2017,"CHI","DAL",400900045,-1,-1
"119","2017-01-18T01:30Z",2017,"SA","MIN",400900046,-1,-1
"120","2017-01-18T03:30Z",2017,"LAL","DEN",400900047,-1,-1
"121","2017-01-19T00:00Z",2017,"PHI","TOR",400900048,-1,-1
"122","2017-01-19T00:00Z",2017,"WSH","MEM",400900049,-1,-1
"123","2017-01-19T00:00Z",2017,"CHA","POR",400900050,-1,-1
"124","2017-01-19T00:30Z",2017,"BOS","NY",400900051,-1,-1
"125","2017-01-19T01:00Z",2017,"NO","ORL",400900052,-1,-1
"126","2017-01-19T01:00Z",2017,"HOU","MIL",400900053,-1,-1
"127","2017-01-19T01:00Z",2017,"DET","ATL",400900054,-1,-1
"128","2017-01-19T03:30Z",2017,"GS","OKC",400900055,-1,-1
"129","2017-01-19T03:30Z",2017,"SAC","IND",400900056,-1,-1
"130","2017-01-20T00:00Z",2017,"CLE","PHX",400900057,-1,-1
"131","2017-01-20T00:30Z",2017,"MIA","DAL",400900058,-1,-1
"132","2017-01-20T01:00Z",2017,"NY","WSH",400900059,-1,-1
"133","2017-01-20T01:30Z",2017,"SA","DEN",400900060,-1,-1
"134","2017-01-20T03:30Z",2017,"LAC","MIN",400900061,-1,-1
"135","2017-01-21T00:00Z",2017,"PHI","POR",400900062,-1,-1
"136","2017-01-21T00:00Z",2017,"CHA","TOR",400900063,-1,-1
"137","2017-01-21T00:00Z",2017,"ORL","MIL",400900064,-1,-1
"138","2017-01-21T01:00Z",2017,"MEM","SAC",400900065,-1,-1
"139","2017-01-21T01:00Z",2017,"NO","BKN",400900066,-1,-1
"140","2017-01-21T01:00Z",2017,"HOU","GS",400900067,-1,-1
"141","2017-01-21T01:00Z",2017,"ATL","CHI",400900068,-1,-1
"142","2017-01-21T01:30Z",2017,"DAL","UTAH",400900069,-1,-1
"143","2017-01-21T03:30Z",2017,"LAL","IND",400900070,-1,-1
"144","2017-01-21T22:00Z",2017,"BOS","POR",400900071,-1,-1
"145","2017-01-21T23:00Z",2017,"DET","WSH",400900072,-1,-1
"146","2017-01-22T00:00Z",2017,"CHA","BKN",400900073,-1,-1
"147","2017-01-22T00:00Z",2017,"ATL","PHI",400900074,-1,-1
"148","2017-01-22T00:30Z",2017,"NY","PHX",400900075,-1,-1
"149","2017-01-22T00:30Z",2017,"MIA","MIL",400900076,-1,-1
"150","2017-01-22T01:00Z",2017,"MEM","HOU",400900077,-1,-1
"151","2017-01-22T01:30Z",2017,"CLE","SA",400900078,-1,-1
"152","2017-01-22T02:00Z",2017,"DEN","LAC",400900079,-1,-1
"153","2017-01-22T02:00Z",2017,"UTAH","IND",400900080,-1,-1
"154","2017-01-22T02:00Z",2017,"CHI","SAC",400900081,-1,-1
"155","2017-01-22T17:00Z",2017,"ORL","GS",400900082,-1,-1
"156","2017-01-22T20:30Z",2017,"DAL","LAL",400900083,-1,-1
"157","2017-01-22T23:00Z",2017,"TOR","PHX",400900084,-1,-1
"158","2017-01-23T00:00Z",2017,"MIN","DEN",400900085,-1,-1
"159","2017-01-24T00:00Z",2017,"CHA","WSH",400900086,-1,-1
"160","2017-01-24T00:30Z",2017,"BKN","SA",400900087,-1,-1
"161","2017-01-24T00:30Z",2017,"ATL","LAC",400900088,-1,-1
"162","2017-01-24T00:30Z",2017,"MIA","GS",400900089,-1,-1
"163","2017-01-24T00:30Z",2017,"DET","SAC",400900090,-1,-1
"164","2017-01-24T01:00Z",2017,"MIL","HOU",400900091,-1,-1
"165","2017-01-24T01:00Z",2017,"NO","CLE",400900092,-1,-1
"166","2017-01-24T01:00Z",2017,"IND","NY",400900093,-1,-1
"167","2017-01-24T02:00Z",2017,"UTAH","OKC",400900094,-1,-1
"168","2017-01-25T00:00Z",2017,"TOR","SA",400900095,-1,-1
"169","2017-01-25T00:00Z",2017,"PHI","LAC",400900096,-1,-1
"170","2017-01-25T00:00Z",2017,"WSH","BOS",400900097,-1,-1
"171","2017-01-25T00:00Z",2017,"ORL","CHI",400900098,-1,-1
"172","2017-01-25T02:00Z",2017,"DEN","UTAH",400900099,-1,-1
"173","2017-01-25T02:00Z",2017,"PHX","MIN",400900100,-1,-1
"174","2017-01-26T00:00Z",2017,"CLE","SAC",400900101,-1,-1
"175","2017-01-26T00:30Z",2017,"BOS","HOU",400900102,-1,-1
"176","2017-01-26T00:30Z",2017,"BKN","MIA",400900103,-1,-1
"177","2017-01-26T01:00Z",2017,"CHI","ATL",400900104,-1,-1
"178","2017-01-26T01:00Z",2017,"MIL","PHI",400900105,-1,-1
"179","2017-01-26T01:00Z",2017,"MEM","TOR",400900106,-1,-1
"180","2017-01-26T01:00Z",2017,"NO","OKC",400900107,-1,-1
"181","2017-01-26T01:00Z",2017,"CHA","GS",400900108,-1,-1
"182","2017-01-26T01:30Z",2017,"DAL","NY",400900109,-1,-1
"183","2017-01-26T03:30Z",2017,"POR","LAL",400900110,-1,-1
"184","2017-01-27T01:00Z",2017,"OKC","DAL",400900111,-1,-1
"185","2017-01-27T01:00Z",2017,"MIN","IND",400900112,-1,-1
"186","2017-01-27T02:00Z",2017,"DEN","PHX",400900113,-1,-1
"187","2017-01-27T03:30Z",2017,"UTAH","LAL",400900114,-1,-1
"188","2017-01-28T00:00Z",2017,"IND","SAC",400900117,-1,-1
"189","2017-01-28T00:30Z",2017,"CLE","BKN",400900116,-1,-1
"190","2017-01-28T00:30Z",2017,"BOS","ORL",400900118,-1,-1
"191","2017-01-28T00:30Z",2017,"TOR","MIL",400900119,-1,-1
"192","2017-01-28T00:30Z",2017,"NY","CHA",400900120,-1,-1
"193","2017-01-28T01:00Z",2017,"PHI","HOU",400900115,-1,-1
"194","2017-01-28T01:00Z",2017,"CHI","MIA",400900121,-1,-1
"195","2017-01-28T01:00Z",2017,"NO","SA",400900122,-1,-1
"196","2017-01-28T01:00Z",2017,"ATL","WSH",400900123,-1,-1
"197","2017-01-28T03:00Z",2017,"POR","MEM",400900124,-1,-1
"198","2017-01-29T00:00Z",2017,"CHA","SAC",400900125,-1,-1
"199","2017-01-29T00:30Z",2017,"MIA","DET",400900126,-1,-1
"200","2017-01-29T01:00Z",2017,"MIL","BOS",400900127,-1,-1
"201","2017-01-29T01:30Z",2017,"GS","LAC",400900128,-1,-1
"202","2017-01-29T02:00Z",2017,"UTAH","MEM",400900129,-1,-1
"203","2017-01-29T02:00Z",2017,"PHX","DEN",400900130,-1,-1
"204","2017-01-29T02:00Z",2017,"MIN","BKN",400900131,-1,-1
"205","2017-01-29T20:00Z",2017,"ATL","NY",400900132,-1,-1
"206","2017-01-29T20:30Z",2017,"CLE","OKC",400900133,-1,-1
"207","2017-01-29T23:00Z",2017,"IND","HOU",400900134,-1,-1
"208","2017-01-29T23:00Z",2017,"NO","WSH",400900135,-1,-1
"209","2017-01-29T23:00Z",2017,"TOR","ORL",400900136,-1,-1
"210","2017-01-30T00:00Z",2017,"CHI","PHI",400900137,-1,-1
"211","2017-01-30T00:00Z",2017,"SA","DAL",400900138,-1,-1
"212","2017-01-30T02:00Z",2017,"POR","GS",400900139,-1,-1
"213","2017-01-30T23:00Z",2017,"PHI","SAC",400928501,-1,-1
"214","2017-01-31T00:30Z",2017,"MIA","BKN",400900140,-1,-1
"215","2017-01-31T01:00Z",2017,"MIN","ORL",400900141,-1,-1
"216","2017-01-31T01:00Z",2017,"BOS","DET",400900142,-1,-1
"217","2017-01-31T01:30Z",2017,"DAL","CLE",400900143,-1,-1
"218","2017-01-31T03:30Z",2017,"PHX","MEM",400900144,-1,-1
"219","2017-02-01T00:00Z",2017,"WSH","NY",400900145,-1,-1
"220","2017-02-01T00:00Z",2017,"TOR","NO",400900146,-1,-1
"221","2017-02-01T01:00Z",2017,"HOU","SAC",400900147,-1,-1
"222","2017-02-01T01:30Z",2017,"SA","OKC",400900148,-1,-1
"223","2017-02-01T03:00Z",2017,"POR","CHA",400900149,-1,-1
"224","2017-02-01T03:30Z",2017,"LAL","DEN",400900150,-1,-1
"225","2018-01-02T00:30Z",2018,"BKN","ORL",400975291,0.384,0.616
"226","2018-01-02T00:30Z",2018,"TOR","MIL",400975292,0.231,0.769
"227","2018-01-02T01:00Z",2018,"CHI","POR",400975293,0.638,0.362
"228","2018-01-02T01:00Z",2018,"MIN","LAL",400975294,0.229,0.771
"229","2018-01-03T00:00Z",2018,"CLE","POR",400975295,0.283,0.717
"230","2018-01-03T00:30Z",2018,"NY","SA",400975296,0.565,0.435
"231","2018-01-03T02:00Z",2018,"PHX","ATL",400975297,0.473,0.527
"232","2018-01-03T03:00Z",2018,"SAC","CHA",400975298,0.615,0.385
"233","2018-01-03T03:30Z",2018,"LAC","MEM",400975299,0.3,0.7
"234","2018-01-04T00:00Z",2018,"ORL","HOU",400975300,0.8,0.2
"235","2018-01-04T00:00Z",2018,"PHI","SA",400975301,0.451,0.549
"236","2018-01-04T00:00Z",2018,"WSH","NY",400975302,0.218,0.782
"237","2018-01-04T00:30Z",2018,"BKN","MIN",400975303,0.597,0.403
"238","2018-01-04T00:30Z",2018,"MIA","DET",400975304,0.447,0.553
"239","2018-01-04T01:00Z",2018,"BOS","CLE",400975305,0.268,0.732
"240","2018-01-04T01:00Z",2018,"CHI","TOR",400975306,0.784,0.216
"241","2018-01-04T01:00Z",2018,"MIL","IND",400975307,0.367,0.633
"242","2018-01-04T01:30Z",2018,"DAL","GS",400975308,0.794,0.206
"243","2018-01-04T02:00Z",2018,"DEN","PHX",400975309,0.115,0.885
"244","2018-01-04T02:00Z",2018,"UTAH","NO",400975310,0.391,0.609
"245","2018-01-04T03:30Z",2018,"LAL","OKC",400975311,0.628,0.372
"246","2018-01-05T01:00Z",2018,"HOU","GS",400975312,0.469,0.531
"247","2018-01-05T03:30Z",2018,"LAC","OKC",400975313,0.486,0.514
"248","2018-01-06T00:00Z",2018,"PHI","DET",400975315,0.409,0.591
"249","2018-01-06T00:00Z",2018,"BOS","MIN",400975316,0.316,0.684
"250","2018-01-06T01:00Z",2018,"MIA","NY",400975314,0.386,0.614
"251","2018-01-06T01:00Z",2018,"MIL","TOR",400975317,0.597,0.403
"252","2018-01-06T01:30Z",2018,"DAL","CHI",400975318,0.269,0.731
"253","2018-01-06T01:30Z",2018,"SA","PHX",400975319,0.128,0.872
"254","2018-01-06T02:00Z",2018,"DEN","UTAH",400975320,0.351,0.649
"255","2018-01-06T02:30Z",2018,"MEM","WSH",400975321,0.544,0.456
"256","2018-01-06T03:00Z",2018,"POR","ATL",400975322,0.235,0.765
"257","2018-01-06T03:30Z",2018,"LAL","CHA",400975323,0.501,0.499
"258","2018-01-06T20:30Z",2018,"LAC","GS",400975324,0.725,0.275
"259","2018-01-06T23:00Z",2018,"BKN","BOS",400975325,0.624,0.376
"260","2018-01-07T00:00Z",2018,"DET","HOU",400975326,0.655,0.345
"261","2018-01-07T00:00Z",2018,"IND","CHI",400975327,0.207,0.793
"262","2018-01-07T00:00Z",2018,"ORL","CLE",400975328,0.621,0.379
"263","2018-01-07T01:00Z",2018,"WSH","MIL",400975329,0.319,0.681
"264","2018-01-07T02:00Z",2018,"MIN","NO",400975330,0.375,0.625
"265","2018-01-07T03:00Z",2018,"SAC","DEN",400975331,0.592,0.408
"266","2018-01-07T20:30Z",2018,"MIA","UTAH",400975332,0.439,0.561
"267","2018-01-08T00:00Z",2018,"DAL","NY",400975333,0.398,0.602
"268","2018-01-08T01:00Z",2018,"PHX","OKC",400975334,0.736,0.264
"269","2018-01-08T02:00Z",2018,"POR","SA",400975335,0.517,0.483
"270","2018-01-08T02:30Z",2018,"LAL","ATL",400975336,0.345,0.655
"271","2018-01-09T00:00Z",2018,"IND","MIL",400975337,0.423,0.577
"272","2018-01-09T00:30Z",2018,"BKN","TOR",400975338,0.728,0.272
"273","2018-01-09T01:00Z",2018,"CHI","HOU",400975339,0.806,0.194
"274","2018-01-09T01:00Z",2018,"MIN","CLE",400975340,0.418,0.582
"275","2018-01-09T01:00Z",2018,"NO","DET",400975341,0.411,0.589
"276","2018-01-09T03:00Z",2018,"SAC","SA",400975342,0.721,0.279
"277","2018-01-09T03:30Z",2018,"GS","DEN",400975343,0.151,0.849
"278","2018-01-09T03:30Z",2018,"LAC","ATL",400975344,0.215,0.785
"279","2018-01-10T00:30Z",2018,"TOR","MIA",400975345,0.205,0.795
"280","2018-01-10T01:00Z",2018,"OKC","POR",400975346,0.284,0.716
"281","2018-01-10T01:30Z",2018,"DAL","ORL",400975347,0.342,0.658
"282","2018-01-10T03:30Z",2018,"LAL","SAC",400975348,0.24,0.76
"283","2018-01-11T00:00Z",2018,"CHA","DAL",400975349,0.289,0.711
"284","2018-01-11T00:00Z",2018,"IND","MIA",400975350,0.374,0.626
"285","2018-01-11T00:00Z",2018,"WSH","UTAH",400975351,0.3,0.7
"286","2018-01-11T00:30Z",2018,"BKN","DET",400975352,0.526,0.474
"287","2018-01-11T00:30Z",2018,"NY","CHI",400975353,0.241,0.759
"288","2018-01-11T01:00Z",2018,"HOU","POR",400975354,0.168,0.832
"289","2018-01-11T01:00Z",2018,"MEM","NO",400975355,0.435,0.565
"290","2018-01-11T01:00Z",2018,"MIL","ORL",400975356,0.231,0.769
"291","2018-01-11T01:00Z",2018,"MIN","OKC",400975357,0.424,0.576
"292","2018-01-11T02:00Z",2018,"DEN","ATL",400975358,0.193,0.807
"293","2018-01-11T03:30Z",2018,"GS","LAC",400975359,0.141,0.859
"294","2018-01-11T20:00Z",2018,"PHI","BOS",400975360,0.541,0.459
"295","2018-01-12T01:00Z",2018,"TOR","CLE",400975361,0.301,0.699
"296","2018-01-12T03:00Z",2018,"SAC","LAC",400975362,0.626,0.374
"297","2018-01-12T03:30Z",2018,"LAL","SA",400975363,0.629,0.371
"298","2018-01-13T00:00Z",2018,"CHA","UTAH",400975364,0.419,0.581
"299","2018-01-13T00:00Z",2018,"IND","CLE",400975365,0.495,0.505
"300","2018-01-13T00:00Z",2018,"WSH","ORL",400975366,0.193,0.807
"301","2018-01-13T00:30Z",2018,"ATL","BKN",400975367,0.42,0.58
"302","2018-01-13T01:00Z",2018,"MIL","GS",400975368,0.709,0.291
"303","2018-01-13T01:00Z",2018,"MIN","NY",400975369,0.264,0.736
"304","2018-01-13T01:00Z",2018,"NO","POR",400975370,0.404,0.596
"305","2018-01-13T02:00Z",2018,"DEN","MEM",400975371,0.27,0.73
"306","2018-01-13T03:30Z",2018,"PHX","HOU",400975372,0.777,0.223
"307","2018-01-13T19:00Z",2018,"DAL","LAL",400975373,0.333,0.667
"308","2018-01-13T20:30Z",2018,"LAC","SAC",400975374,0.195,0.805
"309","2018-01-13T22:00Z",2018,"CHA","OKC",400975375,0.6,0.4
"310","2018-01-14T00:00Z",2018,"WSH","BKN",400975376,0.213,0.787
"311","2018-01-14T00:30Z",2018,"TOR","GS",400975377,0.492,0.508
"312","2018-01-14T01:00Z",2018,"CHI","DET",400975378,0.62,0.38
"313","2018-01-14T01:30Z",2018,"SA","DEN",400975379,0.292,0.708
"314","2018-01-14T18:00Z",2018,"MIA","MIL",400975380,0.401,0.599
"315","2018-01-14T20:30Z",2018,"NY","NO",400975381,0.465,0.535
"316","2018-01-15T01:00Z",2018,"PHX","IND",400975382,0.557,0.443
"317","2018-01-15T02:00Z",2018,"MIN","POR",400975383,0.329,0.671
"318","2018-01-15T17:30Z",2018,"DET","CHA",400975384,0.335,0.665
"319","2018-01-15T18:00Z",2018,"PHI","TOR",400975385,0.545,0.455
"320","2018-01-15T19:00Z",2018,"WSH","MIL",400975386,0.298,0.702
"321","2018-01-15T20:00Z",2018,"ATL","SA",400975387,0.649,0.351
"322","2018-01-15T20:00Z",2018,"BKN","NY",400975388,0.414,0.586
"323","2018-01-15T20:30Z",2018,"CHI","MIA",400975390,0.524,0.476
"324","2018-01-15T22:30Z",2018,"MEM","LAL",400975391,0.366,0.634
"325","2018-01-16T01:00Z",2018,"OKC","SAC",400975389,0.118,0.882
"326","2018-01-16T01:00Z",2018,"CLE","GS",400975392,0.606,0.394
"327","2018-01-16T02:00Z",2018,"UTAH","IND",400975393,0.279,0.721
"328","2018-01-16T03:30Z",2018,"LAC","HOU",400975394,0.668,0.332
"329","2018-01-17T00:00Z",2018,"ORL","MIN",400975395,0.555,0.445
"330","2018-01-17T00:30Z",2018,"BOS","NO",400975396,0.222,0.778
"331","2018-01-17T02:00Z",2018,"DEN","DAL",400975397,0.277,0.723
"332","2018-01-17T03:00Z",2018,"POR","PHX",400975398,0.196,0.804
"333","2018-01-18T00:00Z",2018,"CHA","WSH",400975399,0.51,0.49
"334","2018-01-18T00:30Z",2018,"ATL","NO",400975400,0.531,0.469
"335","2018-01-18T00:30Z",2018,"BKN","SA",400975401,0.642,0.358
"336","2018-01-18T00:30Z",2018,"TOR","DET",400975402,0.225,0.775
"337","2018-01-18T01:00Z",2018,"CHI","GS",400975403,0.862,0.138
"338","2018-01-18T01:00Z",2018,"MEM","NY",400975404,0.432,0.568
"339","2018-01-18T01:00Z",2018,"MIL","MIA",400975405,0.341,0.659
"340","2018-01-18T01:00Z",2018,"OKC","LAL",400975406,0.192,0.808
"341","2018-01-18T03:00Z",2018,"SAC","UTAH",400975407,0.645,0.355
"342","2018-01-18T03:30Z",2018,"LAC","DEN",400975408,0.414,0.586
"343","2018-01-19T00:00Z",2018,"BOS","PHI",400975409,0.287,0.713
"344","2018-01-19T00:00Z",2018,"CLE","ORL",400975410,0.181,0.819
"345","2018-01-19T02:30Z",2018,"HOU","MIN",400975411,0.208,0.792
"346","2018-01-19T03:00Z",2018,"POR","IND",400975412,0.37,0.63
"347","2018-01-20T00:00Z",2018,"TOR","SA",400975413,0.308,0.692
"348","2018-01-20T00:30Z",2018,"BKN","MIA",400975414,0.488,0.512
"349","2018-01-20T01:00Z",2018,"DET","WSH",400975415,0.462,0.538
"350","2018-01-20T01:00Z",2018,"MEM","SAC",400975416,0.26,0.74
"351","2018-01-20T02:00Z",2018,"DEN","PHX",400975417,0.186,0.814
"352","2018-01-20T03:30Z",2018,"UTAH","NY",400975418,0.32,0.68
"353","2018-01-20T03:30Z",2018,"LAL","IND",400975419,0.423,0.577
"354","2018-01-20T20:30Z",2018,"CLE","OKC",400975420,0.461,0.539
"355","2018-01-20T22:00Z",2018,"ATL","CHI",400975421,0.358,0.642
"356","2018-01-21T00:00Z",2018,"CHA","MIA",400975422,0.326,0.674
"357","2018-01-21T00:00Z",2018,"NO","MEM",400975423,0.268,0.732
"358","2018-01-21T00:30Z",2018,"PHI","MIL",400975424,0.403,0.597
"359","2018-01-21T01:30Z",2018,"HOU","GS",400975425,0.519,0.481
"360","2018-01-21T02:00Z",2018,"MIN","TOR",400975426,0.506,0.494
"361","2018-01-21T02:00Z",2018,"UTAH","LAC",400975427,0.439,0.561
"362","2018-01-21T03:00Z",2018,"POR","DAL",400975428,0.379,0.621
"363","2018-01-21T18:00Z",2018,"BOS","ORL",400975429,0.14,0.86
